Biden_Sentiment,Trump_Sentiment
-0.3181818181818182,1.3181818181818181
-0.8636363636363636,1.6818181818181819
-0.09090909090909091,0.7272727272727273
-1.8888888888888888,2.0
-1.0,1.0
-1.5,1.5
-1.0,1.0
-0.5,1.5
-0.6666666666666666,1.6666666666666667
-0.5,1.5
0.0,0.6666666666666666
-0.3333333333333333,0.0
0.0,1.5
0.3333333333333333,0.6666666666666666
-0.3333333333333333,1.6666666666666667
-0.6666666666666666,1.0
-0.5,1.5
-0.75,1.0
-1.0,2.0
-0.25,1.0
-1.6666666666666667,2.0
-1.3333333333333333,2.0
-1.3333333333333333,1.0
-1.3333333333333333,1.0
-0.3333333333333333,0.6666666666666666
-0.3333333333333333,0.3333333333333333
-0.6666666666666666,1.0
-0.6666666666666666,1.0
-1.3333333333333333,1.3333333333333333
-0.5,1.25
0.0,1.0
0.3333333333333333,0.6666666666666666
-1.3333333333333333,2.0
0.0,1.5
0.0,1.25
-1.0,1.6666666666666667
0.0,1.0
-0.25,0.25
0.0,1.25
-0.6666666666666666,1.6666666666666667
-0.3333333333333333,1.3333333333333333
0.0,1.3333333333333333
-1.3333333333333333,2.0
-0.25,0.75
-0.5,0.5
-0.5,1.5
0.0,0.6666666666666666
-2.0,1.6666666666666667
0.0,0.5
-1.3333333333333333,1.0
-0.5,1.25
-0.5,1.0
0.0,0.6666666666666666
-2.0,1.5
-0.3333333333333333,1.0
-0.6666666666666666,1.6666666666666667
-0.5,2.0
0.0,0.3333333333333333
0.0,1.0
-1.0,1.0
-0.3333333333333333,0.6666666666666666
0.0,1.5
0.0,1.6666666666666667
-0.6666666666666666,1.0
-0.3333333333333333,0.6666666666666666
-0.3333333333333333,1.3333333333333333
-0.6666666666666666,1.6666666666666667
-1.0,1.0
-1.3333333333333333,1.0
0.0,0.5
-1.0,2.0
-1.0,2.0
0.0,-0.3333333333333333
-0.5,1.0
0.0,1.0
-0.5,1.5
-1.0,1.0
0.0,1.0
-1.6666666666666667,2.0
-0.5,1.25
0.0,0.5
-0.6666666666666666,2.0
-0.2,1.0
-1.6666666666666667,1.6666666666666667
-0.6666666666666666,1.0
0.0,1.0
0.0,1.3333333333333333
-1.0,1.0
0.0,1.0
-0.5,1.5
-0.6666666666666666,0.6666666666666666
-0.25,0.5
-0.25,0.5
-0.5,1.5
-0.3333333333333333,0.6666666666666666
-0.3333333333333333,0.6666666666666666
-0.25,1.25
-0.6666666666666666,1.0
-1.3333333333333333,1.6666666666666667
-1.5,2.0
-0.3333333333333333,1.0
-1.0,1.0
-2.0,2.0
-0.4,0.8
0.0,1.0
-1.0,1.3333333333333333
-1.0,2.0
-0.6666666666666666,1.0
0.0,0.6666666666666666
0.0,0.0
0.0,0.6666666666666666
-0.3333333333333333,1.0
-1.0,1.3333333333333333
0.0,0.6666666666666666
-1.2,1.6
-1.3333333333333333,1.6666666666666667
0.0,0.6666666666666666
-0.3333333333333333,1.0
0.0,1.0
-0.5,1.0
0.0,1.0
-0.5,1.0
-0.6666666666666666,1.0
-0.5,1.0
